User_ID,Date,Stock,Action,Quantity,Price,Trade_Type,Profit_Loss
U042,2025-06-20,ADANIENT,Buy,50,1296.45,Delivery,-561.83
U012,2025-07-05,BANKNIFTY,Sell,1,1667.66,Option,309.92
U013,2025-07-05,BANKNIFTY,Sell,50,1047.61,Future,974.15
U045,2025-06-30,SBIN,Sell,20,303.69,Intraday,-825.91
U021,2025-06-13,HDFC,Buy,5,187.96,Future,-322.96
U025,2025-07-16,INFY,Buy,5,974.03,Delivery,-506.58
U016,2025-07-22,NIFTY,Sell,20,112.4,Intraday,696.85
U041,2025-07-04,ICICIBANK,Buy,1,2616.94,Option,-624.43
U035,2025-07-25,INFY,Buy,5,1166.87,Option,383.37
U028,2025-06-07,BANKNIFTY,Buy,1,108.03,Future,-722.72
U039,2025-06-18,ICICIBANK,Buy,10,2348.67,Delivery,-588.1
U003,2025-06-25,ADANIENT,Sell,1,2903.25,Intraday,1.99
U011,2025-08-02,RELIANCE,Buy,1,844.02,Delivery,143.09
U037,2025-07-25,HDFC,Buy,10,473.73,Option,-321.98
U044,2025-06-16,ICICIBANK,Buy,50,1019.82,Option,571.6
U009,2025-06-13,SBIN,Sell,50,879.68,Option,929.37
U016,2025-07-29,ITC,Buy,5,2683.42,Intraday,-996.03
U007,2025-07-27,BANKNIFTY,Buy,20,521.57,Intraday,534.02
U015,2025-07-26,NIFTY,Sell,5,447.5,Delivery,151.38
U005,2025-07-23,BANKNIFTY,Sell,1,2112.98,Future,-499.06
U043,2025-07-06,INFY,Buy,10,1464.39,Option,-525.34
U047,2025-06-14,RELIANCE,Sell,50,906.85,Option,940.58
U005,2025-07-31,NIFTY,Buy,50,244.17,Delivery,635.75
U019,2025-07-22,ITC,Sell,1,144.65,Future,-702.81
U001,2025-06-06,BANKNIFTY,Buy,20,2242.55,Option,813.78
U019,2025-06-16,HDFC,Sell,5,2027.3,Intraday,246.2
U006,2025-06-20,NIFTY,Sell,1,760.56,Future,991.39
U048,2025-07-31,TCS,Sell,20,2688.4,Future,-904.1
U006,2025-06-25,ADANIENT,Sell,5,1857.33,Intraday,953.52
U019,2025-06-07,INFY,Sell,20,1713.41,Option,146.2
U002,2025-08-02,HDFC,Buy,5,739.97,Option,54.86
U035,2025-06-21,ITC,Sell,20,2002.96,Intraday,-450.87
U040,2025-07-25,RELIANCE,Buy,1,745.1,Option,-392.83
U038,2025-06-12,BANKNIFTY,Sell,50,2363.47,Intraday,-12.32
U037,2025-06-18,BANKNIFTY,Sell,20,1264.87,Intraday,539.33
U042,2025-06-24,SBIN,Sell,50,329.23,Intraday,898.38
U025,2025-06-18,BANKNIFTY,Sell,5,2748.97,Delivery,165.85
U045,2025-07-01,INFY,Buy,50,2287.52,Delivery,-706.0
U031,2025-07-27,BANKNIFTY,Sell,50,2918.12,Future,-238.59
U029,2025-07-18,NIFTY,Sell,10,1817.57,Intraday,577.88
U024,2025-07-27,ITC,Buy,5,974.64,Future,-903.76
U011,2025-06-06,HDFC,Buy,1,2401.59,Intraday,-998.43
U032,2025-07-22,HDFC,Buy,20,1496.42,Option,-548.97
U016,2025-07-01,NIFTY,Sell,20,1019.4,Option,-804.58
U015,2025-06-21,NIFTY,Buy,5,169.64,Intraday,-82.3
U024,2025-06-26,ADANIENT,Buy,1,2368.27,Delivery,-228.6
U039,2025-07-20,BANKNIFTY,Buy,50,306.13,Delivery,-708.16
U039,2025-07-22,INFY,Sell,20,156.25,Intraday,-838.76
U026,2025-07-10,ADANIENT,Sell,5,1239.97,Future,131.5
U037,2025-08-01,TCS,Buy,10,2606.7,Intraday,648.45
U004,2025-07-25,HDFC,Buy,20,990.98,Future,-912.47
U004,2025-08-04,ADANIENT,Sell,5,2443.14,Option,-69.57
U024,2025-07-08,ITC,Sell,1,418.98,Delivery,-315.5
U002,2025-07-01,SBIN,Sell,20,257.74,Option,-277.17
U009,2025-06-28,NIFTY,Sell,50,967.79,Option,307.79
U013,2025-07-28,INFY,Sell,10,2339.07,Intraday,-930.13
U041,2025-07-25,ADANIENT,Sell,1,811.8,Future,141.08
U044,2025-06-13,ITC,Sell,5,1250.08,Option,-402.65
U016,2025-07-27,NIFTY,Sell,10,2024.39,Delivery,-251.72
U021,2025-06-18,SBIN,Buy,20,1921.02,Intraday,443.75
U002,2025-08-02,SBIN,Sell,10,1007.3,Intraday,692.5
U022,2025-06-21,RELIANCE,Buy,10,705.59,Option,-283.08
U010,2025-07-22,NIFTY,Buy,20,2194.71,Option,-156.68
U024,2025-08-02,BANKNIFTY,Buy,1,2030.22,Delivery,235.2
U010,2025-06-24,ADANIENT,Buy,50,2291.18,Option,-391.56
U032,2025-06-10,INFY,Sell,1,920.96,Future,950.29
U006,2025-08-03,RELIANCE,Buy,1,125.85,Future,-548.37
U029,2025-06-23,HDFC,Sell,50,433.87,Intraday,-271.2
U050,2025-07-11,SBIN,Buy,1,2212.05,Option,575.86
U041,2025-07-04,RELIANCE,Buy,1,176.62,Option,-315.46
U024,2025-06-22,ADANIENT,Sell,1,1916.47,Option,-942.28
U033,2025-07-01,BANKNIFTY,Sell,5,784.08,Intraday,-331.21
U041,2025-06-18,RELIANCE,Buy,1,1804.95,Intraday,-858.3
U022,2025-07-04,BANKNIFTY,Buy,20,1068.66,Future,-150.13
U023,2025-07-19,NIFTY,Buy,1,1012.37,Option,-674.03
U003,2025-06-10,TCS,Buy,10,477.74,Delivery,407.09
U007,2025-07-14,BANKNIFTY,Buy,20,997.7,Option,-379.2
U022,2025-06-08,TCS,Buy,20,1903.1,Option,-779.03
U041,2025-07-29,HDFC,Sell,50,2454.08,Intraday,981.15
U023,2025-07-16,ITC,Sell,1,1081.38,Intraday,566.5
U024,2025-06-29,TCS,Buy,50,1540.13,Future,-384.27
U028,2025-06-24,TCS,Sell,5,1806.69,Option,-647.96
U014,2025-06-16,INFY,Buy,1,606.43,Option,-610.43
U017,2025-06-25,INFY,Buy,20,2478.4,Future,707.55
U021,2025-07-10,NIFTY,Sell,1,273.64,Intraday,-660.3
U030,2025-07-13,INFY,Buy,50,1582.65,Delivery,-577.86
U040,2025-06-09,BANKNIFTY,Sell,50,1731.13,Intraday,-565.24
U049,2025-07-15,BANKNIFTY,Sell,50,1014.55,Delivery,-444.19
U028,2025-07-26,RELIANCE,Buy,50,742.43,Future,410.37
U048,2025-06-21,RELIANCE,Buy,20,1125.8,Future,230.06
U022,2025-07-04,ADANIENT,Sell,5,651.71,Delivery,93.61
U031,2025-06-19,INFY,Buy,1,1658.43,Future,-815.34
U005,2025-08-03,BANKNIFTY,Sell,20,1423.78,Intraday,-382.45
U004,2025-06-06,TCS,Sell,1,595.44,Option,898.55
U036,2025-07-15,HDFC,Sell,1,2987.41,Future,-563.39
U024,2025-07-28,BANKNIFTY,Sell,10,2184.46,Intraday,-829.01
U039,2025-07-01,ADANIENT,Buy,50,2927.58,Delivery,49.83
U008,2025-07-27,RELIANCE,Buy,5,1519.88,Intraday,-574.95
U013,2025-06-07,ICICIBANK,Buy,20,1343.1,Delivery,-609.36
U034,2025-07-31,NIFTY,Buy,10,1085.26,Intraday,-401.11
U050,2025-08-01,NIFTY,Sell,10,2757.29,Option,-244.83
U007,2025-07-29,RELIANCE,Buy,5,576.13,Intraday,-196.16
U035,2025-07-23,ICICIBANK,Sell,1,2605.28,Intraday,-756.49
U049,2025-06-27,SBIN,Buy,50,1320.2,Future,916.2
U032,2025-07-12,ITC,Sell,10,190.16,Future,141.06
U007,2025-07-04,NIFTY,Buy,1,1229.29,Intraday,-550.05
U045,2025-08-01,ICICIBANK,Buy,20,1966.82,Intraday,-860.71
U006,2025-06-20,BANKNIFTY,Buy,20,2443.67,Intraday,-739.98
U009,2025-07-23,HDFC,Sell,5,2872.45,Future,-617.78
U014,2025-07-22,ICICIBANK,Buy,5,1205.63,Future,-600.19
U021,2025-06-24,INFY,Buy,10,799.0,Option,308.08
U047,2025-07-23,HDFC,Buy,20,2637.98,Option,-606.91
U004,2025-07-26,NIFTY,Buy,50,1335.7,Option,-395.12
U017,2025-06-11,ADANIENT,Buy,5,933.79,Delivery,-530.16
U027,2025-06-06,INFY,Buy,50,1986.93,Delivery,-12.47
U007,2025-06-13,ICICIBANK,Sell,10,324.9,Delivery,-535.32
U016,2025-07-04,HDFC,Buy,50,504.25,Intraday,857.88
U037,2025-07-15,HDFC,Sell,5,809.23,Option,532.35
U020,2025-06-16,BANKNIFTY,Sell,1,1564.77,Intraday,-880.52
U037,2025-08-04,ITC,Sell,20,2070.01,Intraday,676.26
U033,2025-07-09,ITC,Sell,5,2153.19,Intraday,-924.37
U009,2025-07-24,BANKNIFTY,Buy,5,1052.16,Option,-804.51
U009,2025-06-20,ICICIBANK,Sell,1,618.4,Delivery,-956.29
U006,2025-07-24,BANKNIFTY,Sell,5,1927.21,Future,-832.2
U030,2025-06-12,SBIN,Sell,10,2124.8,Future,-309.75
U029,2025-06-30,ITC,Buy,20,2067.13,Option,-465.16
U014,2025-07-08,ICICIBANK,Sell,5,1314.88,Delivery,-832.28
U018,2025-06-08,TCS,Sell,5,896.45,Intraday,-22.16
U037,2025-07-25,NIFTY,Buy,5,2288.46,Intraday,-684.15
U012,2025-07-13,HDFC,Buy,10,2370.1,Intraday,598.17
U032,2025-07-21,ADANIENT,Sell,10,2956.13,Future,552.57
U039,2025-08-04,INFY,Sell,5,342.58,Intraday,473.39
U037,2025-06-19,NIFTY,Buy,5,2768.31,Option,305.38
U036,2025-07-27,TCS,Buy,1,1314.54,Option,-157.81
U036,2025-06-14,BANKNIFTY,Sell,50,1248.35,Intraday,-526.7
U046,2025-07-19,ITC,Sell,20,1249.98,Delivery,-74.28
U042,2025-06-07,TCS,Buy,50,1394.31,Future,-677.93
U020,2025-07-29,INFY,Buy,1,708.97,Intraday,581.55
U050,2025-07-04,INFY,Sell,20,2375.17,Delivery,-748.9
U012,2025-06-23,HDFC,Buy,1,610.23,Delivery,8.16
U050,2025-06-11,ITC,Sell,50,2421.56,Intraday,821.52
U030,2025-07-05,ICICIBANK,Buy,5,1497.45,Future,623.93
U012,2025-06-08,ADANIENT,Buy,10,932.37,Delivery,9.74
U015,2025-08-01,ICICIBANK,Buy,20,2353.99,Option,116.44
U042,2025-07-22,TCS,Buy,50,1705.85,Option,275.45
U039,2025-07-24,TCS,Sell,5,362.0,Option,-570.85
U049,2025-08-02,SBIN,Sell,5,2777.91,Delivery,-478.3
U009,2025-06-08,SBIN,Sell,20,276.57,Intraday,-900.42
U003,2025-07-22,ITC,Sell,10,2164.31,Delivery,-193.16
U004,2025-08-03,RELIANCE,Sell,50,1841.98,Future,-362.11
U001,2025-07-10,ADANIENT,Buy,10,1480.03,Future,-864.59
U017,2025-06-22,ICICIBANK,Sell,10,1220.72,Future,-111.45
U042,2025-06-06,INFY,Buy,10,1033.26,Intraday,-309.67
U013,2025-06-24,INFY,Buy,50,780.52,Option,856.79
U010,2025-06-06,TCS,Sell,10,1158.74,Future,-542.73
U038,2025-07-18,BANKNIFTY,Buy,20,622.19,Delivery,198.66
U013,2025-07-30,HDFC,Sell,10,2051.62,Future,10.1
U002,2025-07-18,HDFC,Buy,20,497.84,Delivery,380.32
U020,2025-07-30,RELIANCE,Sell,20,2884.22,Future,897.11
U040,2025-06-27,BANKNIFTY,Sell,1,1355.34,Option,367.97
U001,2025-07-24,BANKNIFTY,Buy,1,1504.97,Option,663.46
U045,2025-06-06,ADANIENT,Sell,1,1005.69,Future,871.61
U033,2025-07-17,ITC,Buy,20,2847.15,Option,805.7
U045,2025-06-29,BANKNIFTY,Sell,1,1289.85,Future,224.47
U010,2025-07-01,NIFTY,Buy,20,1293.56,Future,-480.05
U017,2025-07-16,TCS,Sell,50,569.65,Option,-670.16
U040,2025-06-07,SBIN,Buy,10,330.93,Option,782.05
U030,2025-08-01,BANKNIFTY,Sell,1,715.01,Intraday,448.44
U024,2025-07-10,SBIN,Buy,5,2983.49,Future,-374.23
U029,2025-07-16,ADANIENT,Sell,20,1044.61,Intraday,-456.45
U012,2025-08-04,HDFC,Sell,20,2204.45,Future,-887.9
U047,2025-07-28,INFY,Buy,20,1459.18,Delivery,732.77
U028,2025-07-04,ITC,Sell,50,1780.45,Delivery,16.07
U036,2025-07-17,HDFC,Buy,20,2362.91,Intraday,-771.76
U039,2025-06-17,ICICIBANK,Buy,5,1110.14,Option,-960.21
U017,2025-07-08,SBIN,Buy,20,1165.75,Delivery,-902.44
U004,2025-07-27,INFY,Buy,1,1778.77,Delivery,-8.87
U013,2025-06-09,NIFTY,Sell,20,1639.89,Option,-290.13
U026,2025-06-21,TCS,Buy,20,1309.44,Option,832.04
U006,2025-07-13,NIFTY,Buy,1,843.16,Future,-314.84
U046,2025-06-29,TCS,Buy,20,2679.67,Future,60.21
U026,2025-07-17,TCS,Sell,20,524.02,Option,820.98
U034,2025-07-07,TCS,Buy,50,177.43,Delivery,-825.19
U043,2025-07-26,RELIANCE,Sell,20,2877.31,Option,-693.19
U023,2025-06-27,SBIN,Buy,1,857.68,Future,-354.13
U031,2025-08-01,ADANIENT,Sell,20,454.2,Intraday,361.55
U033,2025-07-06,BANKNIFTY,Sell,10,2403.6,Intraday,484.69
U005,2025-06-20,ICICIBANK,Buy,10,1898.82,Future,-53.11
U014,2025-08-01,INFY,Buy,1,1337.87,Option,384.95
U002,2025-07-03,ITC,Buy,50,1986.72,Delivery,-690.97
U045,2025-07-11,ADANIENT,Buy,5,2300.56,Intraday,-894.38
U010,2025-06-12,INFY,Buy,1,1602.98,Option,-727.78
U015,2025-06-17,TCS,Buy,10,1228.37,Delivery,701.28
U014,2025-07-29,RELIANCE,Sell,5,1820.86,Intraday,-842.64
U010,2025-07-30,SBIN,Buy,5,148.68,Future,-686.82
U007,2025-06-23,RELIANCE,Buy,10,676.82,Delivery,204.73
U040,2025-07-23,TCS,Buy,5,282.47,Delivery,514.72
U023,2025-06-25,RELIANCE,Buy,50,2446.85,Future,852.88
U002,2025-07-24,BANKNIFTY,Sell,5,2878.45,Future,866.02
U028,2025-06-15,ICICIBANK,Sell,1,2744.51,Option,248.75
U037,2025-06-10,BANKNIFTY,Sell,50,2051.51,Delivery,270.82
U024,2025-06-24,RELIANCE,Buy,10,849.01,Intraday,556.4
U001,2025-07-16,ITC,Buy,50,2958.23,Intraday,-952.69
U030,2025-08-01,SBIN,Sell,1,591.72,Future,681.49
U050,2025-06-24,ADANIENT,Sell,5,144.59,Option,552.64
U033,2025-07-13,TCS,Sell,50,1540.5,Delivery,453.0
U013,2025-06-19,INFY,Buy,1,1516.04,Future,-675.32
U007,2025-06-14,RELIANCE,Buy,50,1726.47,Option,-544.87
U037,2025-07-21,SBIN,Sell,20,879.56,Option,821.79
U026,2025-06-23,ICICIBANK,Buy,1,609.1,Option,-556.65
U025,2025-07-21,ICICIBANK,Sell,10,1251.02,Option,-37.95
U029,2025-07-23,HDFC,Sell,1,1184.51,Intraday,157.54
U030,2025-07-16,NIFTY,Buy,50,1347.47,Delivery,216.09
U017,2025-06-13,SBIN,Buy,20,245.45,Option,808.21
U041,2025-07-04,TCS,Sell,5,1444.5,Intraday,741.1
U008,2025-07-01,NIFTY,Buy,50,1695.57,Delivery,-28.46
U043,2025-06-13,ITC,Sell,10,1727.21,Intraday,390.67
U040,2025-06-27,ICICIBANK,Sell,5,452.9,Intraday,-763.23
U045,2025-07-05,BANKNIFTY,Buy,20,2408.33,Delivery,-883.6
U038,2025-07-20,BANKNIFTY,Sell,5,2970.5,Delivery,56.31
U046,2025-07-14,TCS,Buy,5,1484.25,Future,-684.2
U050,2025-07-30,HDFC,Buy,1,1939.43,Intraday,-716.52
U002,2025-06-18,ADANIENT,Sell,10,599.3,Future,574.48
U026,2025-06-08,BANKNIFTY,Buy,50,2068.85,Intraday,709.55
U035,2025-07-20,HDFC,Buy,10,2905.64,Delivery,298.27
U001,2025-07-16,SBIN,Sell,1,1850.36,Intraday,716.59
U014,2025-06-09,SBIN,Sell,20,2832.8,Option,-584.45
U028,2025-06-25,ICICIBANK,Sell,50,1210.7,Intraday,619.13
U011,2025-07-05,INFY,Buy,1,1942.25,Delivery,810.04
U048,2025-07-21,ADANIENT,Sell,10,345.59,Intraday,-123.21
U046,2025-07-06,INFY,Buy,50,1495.0,Delivery,977.58
U036,2025-06-09,ADANIENT,Buy,20,1214.92,Intraday,643.43
U040,2025-06-23,HDFC,Buy,20,2494.0,Delivery,-584.35
U047,2025-07-04,TCS,Sell,50,1606.87,Delivery,39.6
U003,2025-07-23,ITC,Buy,20,1749.18,Option,-223.02
U038,2025-06-09,ADANIENT,Buy,1,2153.92,Future,-886.61
U026,2025-07-19,ADANIENT,Sell,20,1044.74,Option,977.28
U004,2025-07-11,RELIANCE,Buy,5,554.15,Future,194.62
U046,2025-07-29,ADANIENT,Buy,10,1822.8,Option,948.24
U047,2025-08-01,INFY,Sell,50,1280.79,Future,239.74
U027,2025-07-17,INFY,Sell,50,2831.99,Delivery,-172.47
U050,2025-07-11,RELIANCE,Sell,50,2707.72,Future,140.28
U003,2025-07-12,BANKNIFTY,Sell,50,2092.34,Intraday,128.11
U042,2025-07-07,RELIANCE,Buy,5,123.59,Option,422.16
U035,2025-07-29,NIFTY,Sell,20,2652.65,Intraday,-521.44
U043,2025-07-24,ICICIBANK,Sell,50,2482.54,Option,461.56
U032,2025-06-14,ICICIBANK,Sell,10,280.73,Future,464.11
U039,2025-07-25,NIFTY,Buy,5,1080.16,Delivery,714.73
U025,2025-07-05,ITC,Sell,10,294.74,Intraday,-544.27
U024,2025-07-14,RELIANCE,Sell,1,188.03,Option,-470.42
U022,2025-07-11,HDFC,Sell,50,1298.11,Delivery,990.39
U032,2025-07-28,BANKNIFTY,Sell,5,1544.52,Future,-552.73
U012,2025-06-26,BANKNIFTY,Buy,10,1397.95,Intraday,-31.39
U012,2025-08-02,BANKNIFTY,Buy,10,1914.51,Option,-657.46
U041,2025-07-21,SBIN,Sell,20,1579.83,Option,580.22
U010,2025-07-29,SBIN,Sell,5,2979.23,Future,11.76
U016,2025-07-30,ADANIENT,Sell,20,2927.13,Future,-243.74
U043,2025-07-23,ITC,Sell,10,1860.46,Delivery,154.03
U032,2025-07-30,NIFTY,Sell,1,2633.77,Option,-993.1
U004,2025-07-14,ITC,Buy,20,145.93,Intraday,-752.4
U043,2025-06-30,HDFC,Sell,20,1581.19,Delivery,709.8
U034,2025-07-24,ICICIBANK,Buy,5,839.78,Delivery,903.82
U021,2025-06-22,HDFC,Buy,50,1068.99,Delivery,-337.43
U010,2025-07-07,RELIANCE,Buy,50,1649.12,Option,468.22
U036,2025-06-29,INFY,Sell,5,894.96,Delivery,349.44
U003,2025-06-14,HDFC,Sell,50,1862.66,Option,-294.44
U022,2025-06-24,ICICIBANK,Buy,10,502.37,Option,950.25
U039,2025-07-15,NIFTY,Buy,10,1638.37,Future,975.3
U045,2025-07-07,BANKNIFTY,Sell,10,134.69,Intraday,916.14
U046,2025-07-23,NIFTY,Sell,20,537.07,Future,-8.01
U034,2025-07-22,SBIN,Buy,1,2871.23,Option,778.63
U002,2025-06-20,ADANIENT,Sell,5,2548.67,Delivery,-281.06
U040,2025-07-16,BANKNIFTY,Sell,10,1224.81,Delivery,106.08
U037,2025-07-31,BANKNIFTY,Buy,20,2560.07,Intraday,300.37
U043,2025-06-25,TCS,Sell,50,669.96,Intraday,-824.71
U011,2025-06-24,INFY,Buy,20,1389.8,Future,187.17
U032,2025-06-30,TCS,Buy,50,1124.12,Future,-356.94
U018,2025-07-19,ITC,Sell,1,2394.8,Delivery,-537.67
U009,2025-08-04,ADANIENT,Buy,50,2312.61,Future,982.5
U016,2025-07-28,ICICIBANK,Sell,20,2051.95,Delivery,-285.03
U041,2025-07-11,HDFC,Sell,10,964.97,Option,-687.63
U035,2025-07-22,ADANIENT,Buy,20,2381.04,Intraday,39.42
U026,2025-07-27,HDFC,Buy,1,899.91,Future,193.63
U008,2025-06-16,HDFC,Sell,20,2079.17,Option,-666.77
U033,2025-07-29,SBIN,Buy,50,2115.41,Option,402.33
U034,2025-07-15,INFY,Buy,50,1444.65,Future,-78.47
U026,2025-06-29,ADANIENT,Buy,50,2686.2,Future,-859.83
U021,2025-06-29,ITC,Buy,1,2275.13,Intraday,997.91
U011,2025-07-29,ITC,Buy,50,1963.41,Option,-778.48
U027,2025-06-26,SBIN,Buy,1,870.62,Intraday,-964.67
U003,2025-06-14,INFY,Buy,50,175.15,Future,-291.51
U005,2025-06-24,INFY,Sell,10,2891.58,Intraday,768.44
U045,2025-06-17,NIFTY,Sell,1,361.18,Future,429.25
U010,2025-07-06,ITC,Buy,20,2456.31,Future,-332.71
U022,2025-07-29,BANKNIFTY,Buy,20,1546.8,Delivery,-883.4
U013,2025-07-04,ITC,Sell,50,1587.42,Delivery,299.93
U002,2025-07-08,BANKNIFTY,Buy,20,2146.03,Intraday,-266.87
U014,2025-07-15,INFY,Buy,5,735.63,Intraday,462.35
U003,2025-06-18,TCS,Sell,50,1798.07,Intraday,-73.48
U038,2025-06-19,BANKNIFTY,Sell,5,2769.56,Delivery,-603.44
U018,2025-07-30,ITC,Buy,10,2412.46,Option,820.46
U025,2025-06-20,TCS,Buy,10,546.99,Intraday,869.33
U028,2025-06-06,INFY,Buy,1,2001.97,Delivery,-826.47
U030,2025-07-26,TCS,Sell,10,2894.92,Delivery,286.75
U036,2025-07-17,ADANIENT,Buy,50,688.4,Intraday,12.84
U043,2025-07-27,TCS,Sell,10,652.34,Intraday,694.03
U002,2025-07-09,ADANIENT,Sell,50,434.23,Future,-594.5
U014,2025-07-10,INFY,Buy,5,2348.43,Option,-869.77
U026,2025-06-28,SBIN,Sell,1,2674.06,Delivery,-514.45
U013,2025-06-24,INFY,Buy,1,1591.35,Option,59.9
U034,2025-06-16,SBIN,Sell,10,2866.2,Future,-958.07
U045,2025-06-18,ADANIENT,Buy,50,2555.8,Option,-611.47
U004,2025-07-29,RELIANCE,Buy,1,1489.18,Intraday,366.85
U010,2025-07-23,ADANIENT,Sell,5,1328.5,Intraday,-226.72
U042,2025-07-06,NIFTY,Buy,1,2136.22,Delivery,143.95
U006,2025-07-27,ITC,Buy,5,907.16,Delivery,434.65
U019,2025-06-14,RELIANCE,Sell,1,2177.51,Future,-974.08
U049,2025-07-22,NIFTY,Sell,1,321.63,Option,668.35
U025,2025-06-27,ITC,Sell,20,1240.85,Future,-735.22
U034,2025-07-25,ADANIENT,Sell,5,2759.88,Intraday,-755.9
U012,2025-06-16,HDFC,Sell,10,314.8,Option,684.55
U039,2025-06-25,ITC,Buy,20,262.64,Option,-826.85
U032,2025-06-22,HDFC,Buy,50,471.28,Future,980.42
U001,2025-07-10,ITC,Buy,20,398.71,Future,-511.49
U032,2025-06-13,INFY,Sell,50,1175.56,Option,-434.62
U003,2025-06-23,RELIANCE,Sell,50,734.5,Intraday,-162.59
U033,2025-07-28,ADANIENT,Buy,50,1287.18,Intraday,-935.54
U033,2025-07-10,RELIANCE,Sell,50,2522.8,Future,257.72
U045,2025-06-14,ADANIENT,Buy,10,1999.51,Option,-66.78
U006,2025-07-23,ADANIENT,Sell,5,1611.21,Intraday,-955.0
U035,2025-06-30,NIFTY,Sell,10,2267.38,Delivery,114.27
U026,2025-07-18,ADANIENT,Buy,50,1053.74,Intraday,-575.01
U022,2025-08-04,HDFC,Sell,1,394.25,Future,-881.09
U016,2025-07-19,NIFTY,Buy,5,367.38,Intraday,-620.33
U045,2025-08-02,NIFTY,Buy,20,2483.2,Future,-789.62
U017,2025-06-14,NIFTY,Buy,10,2277.01,Delivery,-375.68
U007,2025-07-08,SBIN,Sell,20,2990.9,Intraday,962.28
U043,2025-07-31,ICICIBANK,Sell,50,2395.83,Option,205.18
U015,2025-06-20,INFY,Buy,1,586.24,Option,300.19
U007,2025-07-27,ICICIBANK,Buy,50,2561.51,Future,291.69
U024,2025-06-29,RELIANCE,Sell,1,2024.69,Future,111.81
U011,2025-07-07,ITC,Sell,50,2679.12,Future,-875.21
U023,2025-07-21,HDFC,Buy,10,1968.24,Option,616.38
U004,2025-08-02,TCS,Buy,5,1307.47,Option,-453.92
U039,2025-07-26,RELIANCE,Sell,5,2888.34,Intraday,-35.57
U045,2025-06-08,BANKNIFTY,Buy,1,930.75,Intraday,-272.45
U029,2025-06-17,SBIN,Buy,5,2488.2,Option,655.56
U033,2025-07-19,RELIANCE,Sell,50,550.06,Delivery,218.77
U002,2025-07-24,INFY,Sell,20,1075.77,Future,381.19
U023,2025-07-09,SBIN,Sell,50,1239.26,Delivery,-173.91
U009,2025-06-23,RELIANCE,Sell,20,2509.99,Future,-144.2
U037,2025-06-25,TCS,Buy,10,1626.54,Delivery,808.73
U049,2025-06-11,RELIANCE,Buy,1,1647.3,Future,-24.87
U030,2025-06-12,ITC,Sell,1,804.01,Option,441.94
U043,2025-06-20,ITC,Sell,20,1250.44,Future,671.21
U045,2025-07-28,HDFC,Buy,1,865.08,Intraday,880.57
U013,2025-07-03,ITC,Buy,10,1450.46,Option,-295.73
U022,2025-07-07,TCS,Buy,20,2902.79,Intraday,1.8
U033,2025-07-26,NIFTY,Buy,50,2911.42,Intraday,647.56
U010,2025-06-18,NIFTY,Sell,1,2389.46,Option,-958.87
U043,2025-06-16,INFY,Buy,10,2285.11,Option,509.07
U022,2025-06-25,RELIANCE,Buy,5,105.26,Option,-956.84
U029,2025-06-23,INFY,Sell,50,2398.89,Option,444.65
U023,2025-06-10,RELIANCE,Buy,5,2200.75,Future,881.76
U041,2025-07-24,INFY,Buy,10,686.89,Option,609.86
U003,2025-06-11,ADANIENT,Buy,20,1807.29,Intraday,607.38
U034,2025-06-18,SBIN,Buy,1,992.24,Future,855.46
U020,2025-07-14,ICICIBANK,Sell,5,1167.34,Option,-145.53
U042,2025-07-06,TCS,Sell,5,637.73,Intraday,-988.72
U006,2025-06-06,TCS,Sell,1,1764.79,Delivery,-916.18
U006,2025-07-20,TCS,Sell,20,2532.92,Future,963.27
U046,2025-06-21,NIFTY,Buy,10,2570.84,Intraday,-578.75
U026,2025-06-28,TCS,Buy,10,2909.86,Intraday,-155.72
U019,2025-07-31,RELIANCE,Buy,10,2207.93,Option,-54.15
U002,2025-06-18,SBIN,Buy,5,652.98,Option,-468.77
U008,2025-07-07,BANKNIFTY,Buy,20,1569.95,Future,-35.05
U005,2025-06-23,HDFC,Sell,20,746.42,Future,-699.43
U020,2025-06-15,NIFTY,Buy,1,334.11,Intraday,-579.71
U020,2025-07-12,ADANIENT,Buy,10,408.36,Option,65.18
U020,2025-07-11,HDFC,Sell,5,1377.08,Intraday,575.41
U022,2025-07-25,INFY,Buy,10,507.08,Future,653.87
U024,2025-07-03,HDFC,Sell,1,1408.74,Intraday,331.67
U028,2025-07-07,ADANIENT,Buy,5,2305.39,Delivery,-707.27
U027,2025-07-03,ITC,Sell,1,2351.46,Future,-242.81
U034,2025-08-01,BANKNIFTY,Sell,20,909.93,Future,-838.55
U012,2025-07-25,RELIANCE,Buy,5,427.66,Option,921.81
U035,2025-06-08,ICICIBANK,Sell,1,1080.64,Delivery,586.45
U015,2025-07-21,RELIANCE,Sell,10,1855.97,Delivery,130.8
U037,2025-07-21,HDFC,Buy,10,2092.67,Future,-482.6
U003,2025-06-26,SBIN,Sell,50,2129.15,Option,873.44
U011,2025-07-28,TCS,Buy,10,881.38,Intraday,-310.49
U037,2025-07-01,BANKNIFTY,Buy,1,2026.22,Delivery,525.11
U017,2025-07-15,HDFC,Buy,1,2300.36,Delivery,281.21
U018,2025-07-01,ICICIBANK,Buy,1,2124.13,Intraday,400.89
U020,2025-07-16,NIFTY,Buy,10,1089.24,Option,-828.12
U003,2025-06-28,TCS,Sell,5,2379.44,Option,-917.55
U001,2025-07-14,RELIANCE,Buy,1,721.95,Intraday,342.23
